id,year,quarter,level,entity_name,count,amount,state_name
505,2022,1,pincode,462008,119378084,172143368941.8931,
506,2022,1,pincode,110006,112708284,170854549748.09644,
507,2022,1,pincode,444510,69862188,129741278088.80704,
508,2022,1,pincode,800001,68427326,126972470461.14954,
509,2022,1,pincode,600003,62446149,95888452779.63263,
510,2022,1,pincode,751001,58525215,91210203433.81744,
511,2022,2,state,maharashtra,1407533113,2006272382175.9395,
512,2022,2,state,karnataka,1277448960,1867146114059.214,
513,2022,2,state,telangana,1063382557,1951414544517.106,
514,2022,2,state,andhra pradesh,671134030,1479853948202.9197,
515,2022,2,state,rajasthan,661170150,1152833518600.3425,
516,2022,2,state,uttar pradesh,595298776,1067515182419.9624,
517,2022,2,state,madhya pradesh,544899829,867024737328.533,
518,2022,2,state,delhi,410634184,629855650458.2181,
519,2022,2,state,bihar,360145029,754461454966.1152,
520,2022,2,state,tamil nadu,354506937,590134727678.3616,
521,2022,2,district,bengaluru urban,786978117,1013933810932.2711,
522,2022,2,district,pune,520321567,620747087392.5974,
523,2022,2,district,hyderabad,446470234,775908693266.7238,
524,2022,2,district,jaipur,314511010,497492495896.22046,
525,2022,2,district,bhopal,185588829,255910395858.58392,
526,2022,2,district,rangareddy,161888380,267052522620.51453,
527,2022,2,district,central delhi,159034619,232911858055.0848,
528,2022,2,district,medchal malkajgiri,134114768,221257316347.71973,
529,2022,2,district,mumbai suburban,125227570,172590494011.93738,
530,2022,2,district,khordha,124986765,174299128204.99298,
531,2022,2,pincode,500001,296874552,536659038240.45605,
532,2022,2,pincode,560001,271515853,367011500113.69904,
533,2022,2,pincode,411004,262731186,356436998068.0399,
534,2022,2,pincode,302016,181570316,290408785688.9401,
535,2022,2,pincode,110006,139136098,200269818218.75818,
536,2022,2,pincode,462008,137837715,198147341166.69937,
537,2022,2,pincode,444510,93575752,168031360482.06287,
538,2022,2,pincode,800001,90260337,162195041186.36075,
539,2022,2,pincode,600003,75241472,108938946466.4329,
540,2022,2,pincode,751001,69262961,101369063330.80547,
541,2022,3,state,telangana,1628165401,2706325865752.0645,
542,2022,3,state,maharashtra,1486389417,1947579187374.532,
543,2022,3,state,karnataka,1189761328,1665918232610.9397,
544,2022,3,state,rajasthan,767541360,1238489256318.2173,
545,2022,3,state,madhya pradesh,731259559,1032908494249.5833,
546,2022,3,state,uttar pradesh,703589072,1121370050898.7217,
547,2022,3,state,andhra pradesh,642855035,1385077409712.0752,
548,2022,3,state,delhi,475592161,677612647116.1133,
549,2022,3,state,bihar,437367385,791446486557.8687,
550,2022,3,state,tamil nadu,393496175,631879220373.2378,
551,2022,3,district,hyderabad,1018658174,1586047443981.7903,
552,2022,3,district,bengaluru urban,738035161,930886457807.8191,
553,2022,3,district,pune,505018506,549531791371.8348,
554,2022,3,district,jaipur,377469909,564818218571.2906,
555,2022,3,district,central delhi,243139962,327191972497.86694,
556,2022,3,district,mumbai suburban,197724164,247678975470.48975,
557,2022,3,district,patna,188665398,298860414441.2887,
558,2022,3,district,khordha,182514532,234713995654.54218,
559,2022,3,district,chhindwara,169367916,236429180484.7117,
560,2022,3,district,rangareddy,169029273,272598081405.12262,
561,2022,3,pincode,500034,832279716,1276247184385.9084,
562,2022,3,pincode,110006,222465526,294132832922.7636,
563,2022,3,pincode,302012,220682742,322546632329.7969,
564,2022,3,pincode,411033,217102802,241609848561.36987,
565,2022,3,pincode,480001,164538285,229267141662.06653,
566,2022,3,pincode,560027,160449902,217879670192.8064,
567,2022,3,pincode,800001,143978604,226644911906.22284,
568,2022,3,pincode,400070,137051260,170363147506.6858,
569,2022,3,pincode,751001,123281915,161654599037.78528,
570,2022,3,pincode,700039,82900479,153815755896.1881,
571,2022,4,state,telangana,1819506832,2978252562916.1367,
572,2022,4,state,maharashtra,1688775272,2210470839617.1724,
573,2022,4,state,karnataka,1378910371,1904516622907.6313,
574,2022,4,state,madhya pradesh,898828268,1302999857548.291,
575,2022,4,state,rajasthan,865574848,1456956699398.6523,
576,2022,4,state,uttar pradesh,836369071,1376378802069.4856,
577,2022,4,state,andhra pradesh,690017077,1424725083041.6873,
578,2022,4,state,bihar,517084649,936012149674.8281,
579,2022,4,state,delhi,515203457,744915016018.5759,
580,2022,4,state,odisha,445714743,652217064523.9851,
581,2022,4,district,hyderabad,1133829812,1753799022390.8733,
582,2022,4,district,bengaluru urban,876647100,1092079302011.8888,
583,2022,4,district,pune,544687754,590334491443.0927,
584,2022,4,district,jaipur,404922774,635458549842.8215,
585,2022,4,district,central delhi,280960656,386107883617.5307,
586,2022,4,district,mumbai suburban,248827345,310278216439.5166,
587,2022,4,district,chhindwara,245710341,350638062974.85736,
588,2022,4,district,patna,217434851,352393762150.454,
589,2022,4,district,khordha,208260666,268479766618.40594,
590,2022,4,district,rangareddy,191136402,295773661437.69385,
591,2022,4,pincode,500034,967508435,1501499856273.482,
592,2022,4,pincode,560027,290033166,383980424744.5664,
593,2022,4,pincode,411033,263248580,298971294541.89966,
594,2022,4,pincode,110006,258183697,349487194869.16797,
595,2022,4,pincode,302012,255709582,401447081116.4074,
596,2022,4,pincode,480001,240053791,341860974379.64307,
597,2022,4,pincode,400070,180508440,226320223720.0673,
598,2022,4,pincode,800001,167166031,269652534972.60126,
599,2022,4,pincode,751001,140210762,184650659638.9054,
600,2022,4,pincode,700039,119193886,219834107643.85355,
601,2023,1,state,maharashtra,1848268499,2362285906059.0,
602,2023,1,state,karnataka,1844697189,2470227226317.0,
603,2023,1,state,telangana,1440331458,2372581734284.0,
604,2023,1,state,andhra pradesh,1145532464,2249051316530.0,
605,2023,1,state,uttar pradesh,1002557722,1636936265372.0,
606,2023,1,state,rajasthan,921096686,1554913375850.0,
607,2023,1,state,madhya pradesh,734566970,1062026599901.0,
608,2023,1,state,bihar,547831195,1039276959944.0,
609,2023,1,state,odisha,482896088,753968977663.0,
610,2023,1,state,tamil nadu,461212387,715583673518.0,
611,2023,1,district,bengaluru urban,1012347596,1167307214747.0,
612,2023,1,district,pune,505841046,489824129517.0,
613,2023,1,district,rangareddy,329344012,487359310308.0,
614,2023,1,district,hyderabad,286887382,415188829698.0,
615,2023,1,district,medchal malkajgiri,256028955,382423152200.0,
616,2023,1,district,jaipur,250101628,383391511211.0,
617,2023,1,district,visakhapatnam,164358781,277211090180.0,
618,2023,1,district,thane,142097640,164652846524.0,
619,2023,1,district,gurugram,139674963,149429170153.0,
620,2023,1,district,gautam buddha nagar,130607154,135979906082.0,
621,2023,1,pincode,500072,48884911,69139644856.0,
622,2023,1,pincode,560068,48544078,49093973079.0,
623,2023,1,pincode,560037,36487467,39147776972.0,
624,2023,1,pincode,201301,34429152,30542090341.0,
625,2023,1,pincode,560076,31427375,31972479780.0,
626,2023,1,pincode,500081,31374325,36780272643.0,
627,2023,1,pincode,560078,30074920,33530112337.0,
628,2023,1,pincode,500032,28718299,32875192612.0,
629,2023,1,pincode,560100,27670041,26852310085.0,
630,2023,1,pincode,560043,27613832,31447437376.0,
631,2023,2,state,karnataka,2067867526,2777599098830.0,
632,2023,2,state,maharashtra,2063717848,2606004606468.0,
633,2023,2,state,telangana,1665430971,2698149935008.0,
634,2023,2,state,andhra pradesh,1305656964,2506039086916.0,
635,2023,2,state,uttar pradesh,1211410582,1836622076526.0,
636,2023,2,state,rajasthan,1073459338,1698455586300.0,
637,2023,2,state,madhya pradesh,848037060,1202440949508.0,
638,2023,2,state,bihar,683933094,1226046745390.0,
639,2023,2,state,west bengal,545317686,1009315106972.0,
640,2023,2,state,odisha,544597829,799332054104.0,
641,2023,2,district,bengaluru urban,1124713207,1308665877658.0,
642,2023,2,district,pune,554427668,535801107518.0,
643,2023,2,district,rangareddy,384456496,561147925919.0,
644,2023,2,district,hyderabad,328016262,467328236325.0,
645,2023,2,district,medchal malkajgiri,296231089,434043629718.0,
646,2023,2,district,jaipur,291245541,414094307123.0,
647,2023,2,district,visakhapatnam,184918179,303874597259.0,
648,2023,2,district,gurugram,168827725,167788722810.0,
649,2023,2,district,gautam buddha nagar,157681545,150948217823.0,
650,2023,2,district,thane,155714593,178939371434.0,
651,2023,2,pincode,500072,58118143,80065833852.0,
652,2023,2,pincode,560068,54020876,54852308815.0,
653,2023,2,pincode,560037,41049027,45095955882.0,
654,2023,2,pincode,201301,40364243,33059188347.0,
655,2023,2,pincode,500081,37375003,43237645304.0,
656,2023,2,pincode,500032,34638820,39216208745.0,
657,2023,2,pincode,560076,34380780,35810435341.0,
658,2023,2,pincode,560078,33172774,37560041959.0,
659,2023,2,pincode,560100,31610913,30713650869.0,
660,2023,2,pincode,411057,30991776,24785623038.0,
661,2023,3,state,karnataka,2369262302,2985880895587.0,
662,2023,3,state,maharashtra,2290678587,2752172184241.0,
663,2023,3,state,telangana,1875045924,2870202901073.0,
664,2023,3,state,andhra pradesh,1475164403,2653414098098.0,
665,2023,3,state,uttar pradesh,1354622466,1861748362006.0,
666,2023,3,state,rajasthan,1237232167,1800225443616.0,
667,2023,3,state,madhya pradesh,978812593,1237821998249.0,
668,2023,3,state,bihar,734238751,1148153363366.0,
669,2023,3,state,west bengal,632093191,1071548606382.0,
670,2023,3,state,odisha,622397603,840298338124.0,
671,2023,3,district,bengaluru urban,1298080873,1442850468373.0,
672,2023,3,district,pune,625390706,593994260196.0,
673,2023,3,district,rangareddy,439381886,615864362548.0,
674,2023,3,district,hyderabad,371834420,505153023373.0,
675,2023,3,district,jaipur,342432937,452155901967.0,
676,2023,3,district,medchal malkajgiri,341559058,477958010169.0,
677,2023,3,district,visakhapatnam,209884966,328927220951.0,
678,2023,3,district,gurugram,188985975,179654213171.0,
679,2023,3,district,gautam buddha nagar,180450033,164910883457.0,
680,2023,3,district,thane,170404523,188843145118.0,
681,2023,3,pincode,500072,65847402,88142226984.0,
682,2023,3,pincode,560068,62632584,61263877641.0,
683,2023,3,pincode,560037,45865518,49216757881.0,
684,2023,3,pincode,201301,45155149,35368082651.0,
685,2023,3,pincode,500081,41403377,46841816235.0,
686,2023,3,pincode,560076,39572187,39693662048.0,
687,2023,3,pincode,560078,38275825,41125711463.0,
688,2023,3,pincode,500032,37909563,43121138159.0,
689,2023,3,pincode,560100,36711660,34628577402.0,
690,2023,3,pincode,411057,35730539,28470754620.0,
691,2023,4,state,maharashtra,2572162725,3098014934958.0,
692,2023,4,state,karnataka,2564434164,3241376424383.0,
693,2023,4,state,telangana,2020822178,3116417474765.0,
694,2023,4,state,andhra pradesh,1596987426,2802514977823.0,
695,2023,4,state,uttar pradesh,1566705382,2257441161652.0,
696,2023,4,state,rajasthan,1349472154,2066379607801.0,
697,2023,4,state,madhya pradesh,1102294613,1426502880687.0,
698,2023,4,state,bihar,924427274,1434735808415.0,
699,2023,4,state,west bengal,737953238,1249394976078.0,
700,2023,4,state,odisha,732137476,978791865637.0,
701,2023,4,district,bengaluru urban,1345789742,1497515119439.0,
702,2023,4,district,pune,673819127,639679187750.0,
703,2023,4,district,rangareddy,460487052,647241284036.0,
704,2023,4,district,hyderabad,388720083,532414580487.0,
705,2023,4,district,jaipur,364600665,506659281364.0,
706,2023,4,district,medchal malkajgiri,362103399,502048775975.0,
707,2023,4,district,visakhapatnam,223584765,344512874812.0,
708,2023,4,district,gurugram,200753426,196708697020.0,
709,2023,4,district,thane,192539402,209015388352.0,
710,2023,4,district,gautam buddha nagar,192419424,180306500632.0,
711,2023,4,pincode,500072,69292728,91284974730.0,
712,2023,4,pincode,560068,63713816,62360639499.0,
713,2023,4,pincode,201301,47085837,38136753615.0,
714,2023,4,pincode,560037,43844472,47520783905.0,
715,2023,4,pincode,500081,41757627,48496303521.0,
716,2023,4,pincode,560076,40062218,40406677455.0,
717,2023,4,pincode,560078,39399547,42452583912.0,
718,2023,4,pincode,500032,38490289,44458212241.0,
719,2023,4,pincode,410501,37823604,30451717116.0,
720,2023,4,pincode,560100,37641570,35551238822.0,
721,2024,1,state,maharashtra,2835770481,3372898894856.0,
722,2024,1,state,karnataka,2796439155,3485248654506.0,
723,2024,1,state,telangana,2179385307,3203769301073.0,
724,2024,1,state,uttar pradesh,1785296948,2477543106639.0,
725,2024,1,state,andhra pradesh,1755428485,3012725669749.0,
726,2024,1,state,rajasthan,1599474007,2350500173790.0,
727,2024,1,state,madhya pradesh,1286156614,1625420229864.0,
728,2024,1,state,bihar,1078734783,1637736864896.0,
729,2024,1,state,odisha,864178452,1156388722536.0,
730,2024,1,state,west bengal,836408587,1422025506833.0,
731,2024,1,district,bengaluru urban,1410557938,1530943099565.0,
732,2024,1,district,pune,733071386,673821354148.0,
733,2024,1,district,rangareddy,488047529,658571093582.0,
734,2024,1,district,jaipur,417960026,559737992837.0,
735,2024,1,district,hyderabad,402314318,527685058004.0,
736,2024,1,district,medchal malkajgiri,380041109,499878493547.0,
737,2024,1,district,visakhapatnam,238418938,363341573689.0,
738,2024,1,district,gurugram,220314122,209018505349.0,
739,2024,1,district,gautam buddha nagar,214720949,194154342486.0,
740,2024,1,district,indore,204031251,225074399956.0,
741,2024,1,pincode,500072,69094126,88039295927.0,
742,2024,1,pincode,560068,65916906,63058218288.0,
743,2024,1,pincode,201301,52120222,40796556514.0,
744,2024,1,pincode,560037,44437042,46789563898.0,
745,2024,1,pincode,410501,43473832,33452714100.0,
746,2024,1,pincode,500081,43128414,49113797461.0,
747,2024,1,pincode,560076,40863256,40420178638.0,
748,2024,1,pincode,560078,40535894,42657750513.0,
749,2024,1,pincode,411057,40434976,31533887646.0,
750,2024,1,pincode,500032,40014033,45087861514.0,
751,2024,2,state,maharashtra,3063494802,3573189333587.0,
752,2024,2,state,karnataka,3042012848,3785034703438.0,
753,2024,2,state,telangana,2417264357,3461542433312.0,
754,2024,2,state,uttar pradesh,2135538658,2704223360067.0,
755,2024,2,state,andhra pradesh,1930122300,3181922420088.0,
756,2024,2,state,rajasthan,1818855106,2497094537924.0,
757,2024,2,state,madhya pradesh,1435472057,1779679946627.0,
758,2024,2,state,bihar,1313888385,1886846564676.0,
759,2024,2,state,west bengal,980480707,1547343815564.0,
760,2024,2,state,odisha,944027735,1164839284001.0,
761,2024,2,district,bengaluru urban,1497173080,1626460643067.0,
762,2024,2,district,pune,774940848,703288284286.0,
763,2024,2,district,rangareddy,539561247,707566316827.0,
764,2024,2,district,jaipur,473991132,581415499446.0,
765,2024,2,district,hyderabad,435136278,550918208821.0,
766,2024,2,district,medchal malkajgiri,416369023,532889975847.0,
767,2024,2,district,gurugram,267480541,231403496054.0,
768,2024,2,district,gautam buddha nagar,265595986,216594147530.0,
769,2024,2,district,visakhapatnam,260339876,378402015204.0,
770,2024,2,district,indore,224896033,239315772788.0,
771,2024,2,pincode,500072,76230583,93277825439.0,
772,2024,2,pincode,560068,69364986,66289367831.0,
773,2024,2,pincode,201301,62464983,44004838882.0,
774,2024,2,pincode,500081,47745271,52611737092.0,
775,2024,2,pincode,410501,46907334,34713255109.0,
776,2024,2,pincode,560037,46776034,48880395601.0,
777,2024,2,pincode,500032,43718050,47723230498.0,
778,2024,2,pincode,560076,42881778,42679317598.0,
779,2024,2,pincode,560078,42529166,45410228491.0,
780,2024,2,pincode,411057,42406480,32822122569.0,
781,2024,3,state,maharashtra,3287403995,3687268662139.0,
782,2024,3,state,karnataka,3261134095,3907202566484.0,
783,2024,3,state,telangana,2610137835,3551316976598.0,
784,2024,3,state,uttar pradesh,2285955833,2717475205234.0,
785,2024,3,state,andhra pradesh,2091371362,3226645607489.0,
786,2024,3,state,rajasthan,1935405035,2472257715905.0,
787,2024,3,state,madhya pradesh,1537738457,1761082466531.0,
788,2024,3,state,bihar,1352876223,1780280473339.0,
789,2024,3,state,west bengal,1084916445,1607643782237.0,
790,2024,3,state,odisha,1023940349,1177233944634.0,
791,2024,3,district,bengaluru urban,1631451937,1750492470314.0,
792,2024,3,district,pune,839977058,761109455466.0,
793,2024,3,district,rangareddy,577835181,738052396062.0,
794,2024,3,district,medchal malkajgiri,501688745,624450298660.0,
795,2024,3,district,hyderabad,465828755,570267006787.0,
796,2024,3,district,jaipur,392547155,435623980901.0,
797,2024,3,district,gautambuddha nagar,291856209,236884974417.0,
798,2024,3,district,gurugram,291583503,249171079828.0,
799,2024,3,district,indore,243877173,252129873604.0,
